CD_NOM;CD_REF;CD_SUP;CD_TYPE_STATUT;LB_TYPE_STATUT;REGROUPEMENT_TYPE;CODE_STATUT;LABEL_STATUT;RQ_STATUT;CD_SIG;CD_DOC;LB_NOM;LB_AUTEUR;NOM_COMPLET_HTML;NOM_VALIDE_HTML;REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;GROUP1_INPN;GROUP2_INPN;LB_ADM_TR;NIVEAU_ADMIN;CD_ISO3166_1;CD_ISO3166_2;FULL_CITATION;DOC_URL;THEMATIQUE;TYPE_VALUE
104155;104155;193689;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER26;196028;juncus compressus;Jacq., 1762;<i>Juncus compressus</i> Jacq., 1762;<i>Juncus compressus</i> Jacq., 1762;Plantae;;Equisetopsida;Poales;Juncaceae;Trachéophytes;Angiospermes;Bourgogne;Ancienne région;;FR-D;Anonyme. 2015. <em>Liste rouge de la flore de Bourgogne</em>. CBNBP. Fichier excel.;https://inpn.mnhn.fr/docs-web/docs/download/196028;STATUTS;VALUE
5385;5385;190841;LRE;Liste rouge européenne;Liste rouge;LC;Préoccupation mineure;;EUROPE;;cinclidotus danubicus;Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Europe;;;;;;STATUTS;VALUE
74355;74355;195233;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED33;444135;nitellopsis obtusa;(Desv.) J.Groves, 1919;<i>Nitellopsis obtusa</i> (Desv.) J.Groves, 1919;<i>Nitellopsis obtusa</i> (Desv.) J.Groves, 1919;Plantae;Charophyta;Charophyceae;Charales;Characeae;Algues;Chlorophytes et Charophytes;Gironde;Département;;FR-33;Lafon, P. 2023. <em>Espèces déterminantes ZNIEFF de Characées en Nouvelle-Aquitaine. Méthode et liste</em>. CBN Sud-Atlantique (coord.), CBN Massif central, CBN Pyrénées et Midi-Pyrénées. 19 pp. + annexes.;;STATUTS;VALUE
107038;107038;194338;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER74;210905;lycopus europaeus;L., 1753;<i>Lycopus europaeus</i> L., 1753;<i>Lycopus europaeus</i> L., 1753;Plantae;;Equisetopsida;Lamiales;Lamiaceae;Trachéophytes;Angiospermes;Limousin;Ancienne région;;FR-L;Anonyme. 2013. <em>Liste rouge de la flore vasculaire du Limousin</em>. Conservatoire Botanique National du Massif Central. 66 pp.;http://www.fcbn.fr/sites/fcbn.fr/files/ressource_telechargeable/liste_rouge_limousin.pdf;STATUTS;VALUE
68336;68336;194285;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED80;394259;lota lota;(Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Gadiformes;Lotidae;Chordés;Poissons;Somme;Département;;FR-80;Lebrun, J. 2018. <em>Mise à jour des listes d’espèces déterminantes à l’inventaire ZNIEFF – Volet Faune – Territoire de l’ex Picardie - Version 2</em>. CEN Picardie. 26 pp.;;STATUTS;VALUE
115296;115296;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED92;216209;potamogeton perfoliatus;L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Hauts-de-Seine;Département;;FR-92;Anonyme. 2018. <em>Liste des espèces déterminantes ZNIEFF d'Ile de France</em>. Fichier Excel.;;STATUTS;VALUE
85798;85798;189851;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER11;185268;berula erecta;(Huds.) Coville, 1893;<i>Berula erecta</i> (Huds.) Coville, 1893;<i>Berula erecta</i> (Huds.) Coville, 1893;Plantae;;Equisetopsida;Apiales;Apiaceae;Trachéophytes;Angiospermes;Ile-de-France;Région;;FR-J;"Auvert, S., Filoche, S., Rambaud, M., Beylot, A. &amp; Hendoux, F., 2011. <em>Liste rouge régionale de la flore vasculaire d'Île-de-France</em>. Natureparif, MNHN, CBNBP, Paris. 80 pp.";https://www.arb-idf.fr/fileadmin/DataStorage/user_upload/liste_rouge_flore_idf_2014_maj_cbnbp.pdf;STATUTS;VALUE
115245;115245;196613;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER72;265493;potamogeton crispus;L., 1753;<i>Potamogeton crispus</i> L., 1753;<i>Potamogeton crispus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Aquitaine;Ancienne région;;FR-B;Anonyme. 2018. <em>Liste rouge régionale de la flore vasculaire d'Aquitaine</em>. CBN Sud-Atlantique. Fichier Excel.;;STATUTS;VALUE
68336;68336;194285;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante si secteur de reproduction;Alpine : Déterminante si secteur de reproduction;Méditerranéenne : Déterminante";INSEED15;319830;lota lota;(Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Gadiformes;Lotidae;Chordés;Poissons;Cantal;Département;;FR-15;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
67804;67804;195439;LRN;Liste rouge nationale;Liste rouge;;Non applicable;a;TER974;31345;oncorhynchus mykiss;(Walbaum, 1792);<i>Oncorhynchus mykiss</i> (Walbaum, 1792);<i>Oncorhynchus mykiss</i> (Walbaum, 1792);Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Chordés;Poissons;Réunion;Territoire;REU;FR-RE;"UICN France, MNHN, SEOR, ARDA, Insectarium de La Réunion, GLOBICE &amp; Kélonia. 2010. <em>La Liste rouge des espèces menacées en France - Premiers résultats pour la faune de La Réunion.</em> 24 pp.";http://inpn.mnhn.fr/docs/LR_FCE/Liste_rouge_faune_de_La_Reunion.pdf;STATUTS;VALUE
65605;65605;198191;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER41;147368;taeniopteryx hubaulti;Aubert, 1946;<i>Taeniopteryx hubaulti</i> Aubert, 1946;<i>Taeniopteryx hubaulti</i> Aubert, 1946;Animalia;Arthropoda;Insecta;Plecoptera;Taeniopterygidae;Arthropodes;Insectes;Lorraine;Ancienne région;;FR-M;Anonyme. 2013. <em>Liste des espèces patrimoniales de Lorraine. Déterminance ZNIEFF. Correspondances entre Corine Biotope et code Directive Habitats Faune Flore</em>. fichier excel.;;STATUTS;VALUE
104155;104155;193689;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED16;394554;juncus compressus;Jacq., 1762;<i>Juncus compressus</i> Jacq., 1762;<i>Juncus compressus</i> Jacq., 1762;Plantae;;Equisetopsida;Poales;Juncaceae;Trachéophytes;Angiospermes;Charente;Département;;FR-16;"Abadie, J.-C., Nawrot, O., Vial, T., Caze, G. &amp; Hamdi, E. 2019. <em>Liste des espèces déterminantes ZNIEFF de la flore vasculaire de Nouvelle-Aquitaine</em>. CBN Sud-Atlantique, CBN du Massif central, CBN des Pyrénées et de Midi-Pyrénées. 108 pp. + annexes.";;STATUTS;VALUE
4404;434079;;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED28;226349;octodiceras fontanum;(Bach.Pyl.) Lindb., 1863;<i>Octodiceras fontanum</i> (Bach.Pyl.) Lindb., 1863;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;Plantae;;Equisetopsida;Dicranales;Fissidentaceae;Bryophytes;Mousses;Eure-et-Loir;Département;;FR-28;Anonyme. 2018. <em>Liste des habitats et espèces déterminantes de la région Centre-Val de Loire</em>. DREAL Centre-Val de Loire. Fichier Excel.;http://www.centre.developpement-durable.gouv.fr/IMG/xls/tableur_des_habitats_et_especes_determinantes.xls;STATUTS;VALUE
434079;434079;195339;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED65;384182;fissidens fontanus;(Bach.Pyl.) Steud., 1824;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;Plantae;;Equisetopsida;Dicranales;Fissidentaceae;Bryophytes;Mousses;Hautes-Pyrénées;Département;;FR-65;Anonyme. 2021. <em>Liste des espèces déterminantes ZNIEFF de la région Occitanie</em>. Fichier zip.;;STATUTS;VALUE
109150;109150;195012;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED2B;327897;myriophyllum spicatum;L., 1753;<i>Myriophyllum spicatum</i> L., 1753;<i>Myriophyllum spicatum</i> L., 1753;Plantae;;Equisetopsida;Saxifragales;Haloragaceae;Trachéophytes;Angiospermes;Haute-Corse;Département;;FR-2B;"Hugot, L. &amp; Delage, A. 2017. <em>Liste des espèces déterminantes ZNIEFF de flore de Corse</em>. fichier excel.";;STATUTS;VALUE
66832;66832;970642;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED43;319830;anguilla anguilla;(Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons;Haute-Loire;Département;;FR-43;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
115296;115296;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER93;146732;potamogeton perfoliatus;L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Provence-Alpes-Côte-d'Azur;Région;;FR-U;Anonyme. 2015. <em>Liste des espèces terrestres déterminantes ZNIEFF de Provence-Alpes-Côte-d'Azur</em>. fichier excel.;;STATUTS;VALUE
67404;67404;196170;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;;TERFXFR;275396;phoxinus phoxinus;(Linnaeus, 1758);<i>Phoxinus phoxinus</i> (Linnaeus, 1758);<i>Phoxinus phoxinus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;France métropolitaine;Territoire;FXX;;"UICN Comité français, MNHN, SFI &amp; AFB. 2019. <em>La Liste rouge des espèces menacées en France – Chapitre Poissons d'eau douce de France métropolitaine. Fascicule</em>. UICN France, MNHN, SFI &amp; AFB. Paris, France. 16 pp.";https://inpn.mnhn.fr/docs/LR_FCE/liste_rouge_poissons_eau_douce_metropole_2019_fascicule.pdf;STATUTS;VALUE
67074;67074;188673;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;;TERFXFR;275396;abramis brama;(Linnaeus, 1758);<i>Abramis brama</i> (Linnaeus, 1758);<i>Abramis brama</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;France métropolitaine;Territoire;FXX;;"UICN Comité français, MNHN, SFI &amp; AFB. 2019. <em>La Liste rouge des espèces menacées en France – Chapitre Poissons d'eau douce de France métropolitaine. Fascicule</em>. UICN France, MNHN, SFI &amp; AFB. Paris, France. 16 pp.";https://inpn.mnhn.fr/docs/LR_FCE/liste_rouge_poissons_eau_douce_metropole_2019_fascicule.pdf;STATUTS;VALUE
108027;108027;194615;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER43;189544;mentha aquatica;L., 1753;<i>Mentha aquatica</i> L., 1753;<i>Mentha aquatica</i> L., 1753;Plantae;;Equisetopsida;Lamiales;Lamiaceae;Trachéophytes;Angiospermes;Franche-Comté;Ancienne région;;FR-I;Ferrez, Y. 2014. <em>Liste rouge régionale de la flore vasculaire de Franche-Comté. Évaluation du risque de disparition selon la méthodologie et la démarche de l'UICN</em>. CBNFC, Observatoire régionale des Invertébrés. 12 pp.;http://conservatoire-botanique-fc.org/doc-cbnfc-ori/listes-rouges-de-franche-comte/338-liste-rouge-regionale-de-la-flore-vasculaire-2014-1/file;STATUTS;VALUE
543951;543951;542137;LRN;Liste rouge nationale;Liste rouge;;Non applicable;a;TERFXFR;87619;chelicorophium curvispinum;(G.O. Sars, 1895);<i>Chelicorophium curvispinum</i> (G.O. Sars, 1895);<i>Chelicorophium curvispinum</i> (G.O. Sars, 1895);Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Arthropodes;Crustacés;France métropolitaine;Territoire;FXX;;"UICN Comité français &amp; MNHN. 2014. <em>La Liste rouge des espèces menacées en France - Chapitre Crustacés d'eau douce de France métropolitaine.</em> Paris, France. 23 pp.";https://inpn.mnhn.fr/docs-web/docs/download/87619;STATUTS;VALUE
67310;67310;200261;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER23;189691;squalius cephalus;(Linnaeus, 1758);<i>Squalius cephalus</i> (Linnaeus, 1758);<i>Squalius cephalus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Haute-Normandie;Ancienne région;;FR-Q;Mirkovic, I., Bordier, E. & Lallemand, H. 2013. <em>Liste rouge des poissons d'eau douce de Haute-Normandie</em>. Indicateurs pour l'Observatoire de la Biodiversité de Haute-Normandie. Fédérations de l'Eure et de la Seine-Maritime pour la Pêche et la Protection du Milieu Aquatique. 10 pp.;http://www.biodiversite.hautenormandie.fr/content/download/43994/615074/file/ID3.2_Liste_rouge_poissons_OBHN_2013.pdf;STATUTS;VALUE
81263;81263;188962;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER52;192128;alisma lanceolatum;With., 1796;<i>Alisma lanceolatum</i> With., 1796;<i>Alisma lanceolatum</i> With., 1796;Plantae;;Equisetopsida;Alismatales;Alismataceae;Trachéophytes;Angiospermes;Pays-de-la-Loire;Région;;FR-PDL;Dortel, F., Magnanon, S. & Brindejonc, O. 2015. <em>Liste rouge de la flore vasculaire des Pays de la Loire. Evaluation des menaces selon la méthodologie et la démarche de l'UICN. Document validé par l'UICN le 21/10/2015 et par le CSRPN le 26/11/2015</em>. DREAL Pays de la Loire /Région des Pays de la Loire, CBN Brest. 53 pp.;http://www.cbnbrest.fr/site/pdf/liste_rouge/CBNB_Dortel_2015_62634.pdf;STATUTS;VALUE
67420;67420;197167;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER52;192129;rhodeus amarus;(Bloch, 1782);<i>Rhodeus amarus</i> (Bloch, 1782);<i>Rhodeus amarus</i> (Bloch, 1782);Animalia;Chordata;Actinopterygii;Cypriniformes;Acheilognathidae;Chordés;Poissons;Pays-de-la-Loire;Région;;FR-PDL;Gerard, B. & Mouren, V. 2013. <em>Liste rouge des poissons et des macro-crustacés d'eau douce des Pays de la Loire</em>. Fédération Départementale de Protection de la Pêche et des Milieux Aquatiques de Loire Atlantique. 19 pp.;http://www.pays-de-la-loire.developpement-durable.gouv.fr/IMG/pdf/Gerard_Mouren_Liste-rouge-poissons-_-macro-crustaces-eau-douce-PDL_Fede-peche_2013.pdf;STATUTS;VALUE
97434;97434;192415;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;;TERFXFR;249369;eupatorium cannabinum;L., 1753;<i>Eupatorium cannabinum</i> L., 1753;<i>Eupatorium cannabinum</i> L., 1753;Plantae;;Equisetopsida;Asterales;Asteraceae;Trachéophytes;Angiospermes;France métropolitaine;Territoire;FXX;;"UICN Comité français, FCBN, AFB &amp; MNHN. 2019. <em>La Liste rouge des espèces menacées en France - Chapitre Flore vasculaire de France métropolitaine. Fascicule.</em> UICN France, FCBN, AFB &amp; MNHN. Paris, France. 32 pp.";https://inpn.mnhn.fr/docs-web/docs/download/249369;STATUTS;VALUE
67506;67506;190975;PN;Protection nationale;Protection;NP1;Liste des espèces de poissons protégées sur l'ensemble du territoire français national : Article 1;;TERFXFR;716;cobitis taenia;Linnaeus, 1758;<i>Cobitis taenia</i> Linnaeus, 1758;<i>Cobitis taenia</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Cypriniformes;Cobitidae;Chordés;Poissons;France métropolitaine;Territoire;FXX;;Arrêté interministériel du 8 décembre 1988 fixant la liste des espèces de poissons protégées sur l'ensemble du territoire national;http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000327373;STATUTS;VALUE
117933;117933;197263;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER23;189688;rorippa amphibia;(L.) Besser, 1821;<i>Rorippa amphibia</i> (L.) Besser, 1821;<i>Rorippa amphibia</i> (L.) Besser, 1821;Plantae;;Equisetopsida;Brassicales;Brassicaceae;Trachéophytes;Angiospermes;Haute-Normandie;Ancienne région;;FR-Q;Buchet, J., Toussaint, B. & Housset, P. 2015. <em>Inventaire de la flore vasculaire de Haute-Normandie (Ptéridophytes et Spermatophytes) : raretés, protections, menaces et statuts</em>. CBN de Bailleul.103 pp.;http://www.cbnbl.org/IMG/pdf/cataloguehn2015v4.2.pdf;STATUTS;VALUE
105431;105431;193939;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER82;162008;lemna minor;L., 1753;<i>Lemna minor</i> L., 1753;<i>Lemna minor</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Araceae;Trachéophytes;Angiospermes;Rhône-Alpes;Ancienne région;;FR-V;Guillerme, N., Kristo, O. & Liénard, B<em>. </em>2015<em>. Liste rouge de la flore vasculaire de Rhône-Alpes</em>. Conservatoire Botanique National Alpin & Conservatoire Botanique du Massif central. 52 pp.;https://inpn.mnhn.fr/docs-web/docs/download/162008;STATUTS;VALUE
67478;67478;198470;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER84;432096;tinca tinca;(Linnaeus, 1758);<i>Tinca tinca</i> (Linnaeus, 1758);<i>Tinca tinca</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Tincidae;Chordés;Poissons;Auvergne-Rhône-Alpes;Région;;FR-ARA;Anonyme, 2022. <em>Elaboration des Listes Rouges Régionales Poissons-Ecrevisses, Mise à jour des Listes d’espèces déterminantes ZNIEFF</em>. Association Régionale de Pêche Auvergne Rhône Alpes (ARPARA). 18 pp.;https://inpn.mnhn.fr/docs-web/docs/download/432096;STATUTS;VALUE
67422;67422;197298;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER23;189691;rutilus rutilus;(Linnaeus, 1758);<i>Rutilus rutilus</i> (Linnaeus, 1758);<i>Rutilus rutilus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Haute-Normandie;Ancienne région;;FR-Q;Mirkovic, I., Bordier, E. & Lallemand, H. 2013. <em>Liste rouge des poissons d'eau douce de Haute-Normandie</em>. Indicateurs pour l'Observatoire de la Biodiversité de Haute-Normandie. Fédérations de l'Eure et de la Seine-Maritime pour la Pêche et la Protection du Milieu Aquatique. 10 pp.;http://www.biodiversite.hautenormandie.fr/content/download/43994/615074/file/ID3.2_Liste_rouge_poissons_OBHN_2013.pdf;STATUTS;VALUE
97434;97434;192415;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER83;161968;eupatorium cannabinum;L., 1753;<i>Eupatorium cannabinum</i> L., 1753;<i>Eupatorium cannabinum</i> L., 1753;Plantae;;Equisetopsida;Asterales;Asteraceae;Trachéophytes;Angiospermes;Auvergne;Ancienne région;;FR-C;Antonetti, P. & Nicolas, S. 2012. <em>Liste rouge de la flore vasculaire de la région Auvergne (cotation selon la méthode UICN)</em>. Conservatoire botanique national du Massif central, Direction Régionale de l'Environnement, de l'Aménagement et du Logement d'Auvergne. 10 pp.;http://www.auvergne-rhone-alpes.developpement-durable.gouv.fr/IMG/pdf/LISTE_ROUGE_AUVERGNE_web-1_cle161583.pdf;STATUTS;VALUE
124034;124034;884564;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER94;209827;solanum dulcamara;L., 1753;<i>Solanum dulcamara</i> L., 1753;<i>Solanum dulcamara</i> L., 1753;Plantae;;Equisetopsida;Solanales;Solanaceae;Trachéophytes;Angiospermes;Corse;Région;;FR-H;Delage, A. & Hugot, L. 2015. <em>Liste rouge régionale de la flore vasculaire de Corse</em>. Conservatoire botaniqe national de Corse, Office de l'environnement de la Corse, Corte. 72 pp.;http://cbnc.oec.fr/catalog_repository/uploads/17/Liste_rouge_regionale_flore_Corse.pdf;STATUTS;VALUE
109213;109213;931831;LRR;Liste rouge régionale;Liste rouge;DD;Données insuffisantes;;INSEER94;209827;najas marina;L., 1753;<i>Najas marina</i> L., 1753;<i>Najas marina</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Hydrocharitaceae;Trachéophytes;Angiospermes;Corse;Région;;FR-H;Delage, A. & Hugot, L. 2015. <em>Liste rouge régionale de la flore vasculaire de Corse</em>. Conservatoire botaniqe national de Corse, Office de l'environnement de la Corse, Corte. 72 pp.;http://cbnc.oec.fr/catalog_repository/uploads/17/Liste_rouge_regionale_flore_Corse.pdf;STATUTS;VALUE
5502;5502;191239;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER42;186029;cratoneuron filicinum;(Hedw.) Spruce, 1867;<i>Cratoneuron filicinum</i> (Hedw.) Spruce, 1867;<i>Cratoneuron filicinum</i> (Hedw.) Spruce, 1867;Plantae;;Equisetopsida;Hypnales;Amblystegiaceae;Bryophytes;Mousses;Alsace;Ancienne région;;FR-A;Bick, F. & Stoehr, B. 2014. <em>La Liste rouge des Bryophytes menacées en Alsace</em>. Société Botanique d'Alsace, Office des données naturalistes d'Alsace. 55 pp.;http://www.odonat-grandest.fr/sites/default/files/equipe/Listes_rouges/LR_Bryophytes_Alsace_2014.pdf;STATUTS;VALUE
117933;117933;197263;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;;INSEER82;162008;rorippa amphibia;(L.) Besser, 1821;<i>Rorippa amphibia</i> (L.) Besser, 1821;<i>Rorippa amphibia</i> (L.) Besser, 1821;Plantae;;Equisetopsida;Brassicales;Brassicaceae;Trachéophytes;Angiospermes;Rhône-Alpes;Ancienne région;;FR-V;Guillerme, N., Kristo, O. & Liénard, B<em>. </em>2015<em>. Liste rouge de la flore vasculaire de Rhône-Alpes</em>. Conservatoire Botanique National Alpin & Conservatoire Botanique du Massif central. 52 pp.;https://inpn.mnhn.fr/docs-web/docs/download/162008;STATUTS;VALUE
