CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur;CD_NOM;CD_REF;CD_SUP;CD_TYPE_STATUT;LB_TYPE_STATUT;REGROUPEMENT_TYPE;CODE_STATUT;LABEL_STATUT;CD_SIG;LB_AUTEUR;REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;GROUP1_INPN;GROUP2_INPN
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2009-06-24;GPSL#0;pre_id7297;;;1;NbrTax;31041;squalius cephalus;4;1;Domaine de validité;214;n;Aspe2016eta2_SurfEchMc1250.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM138.00_PntCEPM0.10_ProfMStaM3.10_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67310;67310;200261;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2013-07-11;;L1;;;1;NbrTax;7408;diploneis oculata;1;1;Domaine de validité;214;n;20180201135915-HB-15111;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-05-14;Camp2024-05-14;L1;;;4;BioVolTax;37468;surirella lacrimula;0.0041;1;Domaine de validité;536;mm3/L;20250618164958-HB-600981;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2018-07-19;C;C;;;1;NbrTax;994;bithynia;2;1;Domaine de validité;214;n;20190328112646-HB-346775;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2017-08-16;;L1;;;1;NbrTax;46892;sellaphora crassulexigua;1;1;Domaine de validité;214;n;20190205185922-HB-30637;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2022-08-23;GPSL#0;pre_id96407;;;1;NbrTax;2104;chondrostoma nasus;113;1;Domaine de validité;214;n;Aspe88860eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM76.5_PntCEPM0.1_ProfMStaM2.81_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67220;67220;190755;LRM;Liste rouge mondiale;Liste rouge;NT;Quasi menacé;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2019-07-31;C;C';;;1;NbrTax;1051;corbicula;71;1;Domaine de validité;214;n;20201029143652-HB-475848;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2014-08-13;;L1;;;1;NbrTax;14001;gomphonema minutum;1;1;Domaine de validité;214;n;20180201135901-HB-14500;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2018-09-27;GPSL#0;pre_id76964;;;1;NbrTax;2193;perca fluviatilis;23;1;Domaine de validité;214;n;Aspe39372eta2_SurfEchMc1250.0_SBVDKmc33101.0_DSrcKm411.0_LarMEauM132.0_PntCEPM0.1_ProfMStaM3.91_AltM32_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69350;69350;195954;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Perciformes;Percidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2019-07-31;A;A;;;1;NbrTax;1004;radix;51;1;Domaine de validité;214;n;20201029143652-HB-475848;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-08-14;Camp2024-08-14;L1;;;4;BioVolTax;8906;nitzschia fruticosa;0.00027;1;Domaine de validité;536;mm3/L;20250618165002-HB-600987;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2010-08-04;C;B3;;;1;NbrTax;1004;radix;8;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7460;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112295;LE MORBRAS A SUCY-EN-BRIE 2;004;10;Diatomées benthiques;2019-07-17;;20190311229501;;;1;NbrTax;14426;karayevia ploenensis;1;1;Domaine de validité;214;n;20201028101227-HB-474996;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2003-06-04;P1#L#0;pre_id1121;;;1;NbrTax;2165;gasterosteus aculeatus aculeatus;363;1;Domaine de validité;214;n;Aspe983eta2_SurfEchMc650.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.00_PntCEPM2.90_ProfMStaM0.80_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);;;;;;;;;;;;;;;;;
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;14664;mayamaea permitis;2;1;Domaine de validité;214;n;20240717100315-HB-578682;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2022-08-23;C;C';;;1;NbrTax;3127;cladocera;1;1;Domaine de validité;214;n;20230704161839-HB-550190;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-10-21;Camp2024-10-21;L1;;;4;BioVolTax;6456;pseudanabaena catenata;0.0001;1;Domaine de validité;536;mm3/L;20250618165004-HB-600991;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2000-04-19;A5#L#0;pre_id4903;;;1;NbrTax;2193;perca fluviatilis;1;1;Domaine de validité;214;n;Aspe957eta1_2000-04-19_14:00:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69350;69350;195954;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Perciformes;Percidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2024-06-18;;L1;;;1;NbrTax;7803;navicula antonii;4;1;Domaine de validité;214;n;20250619164042-HB-601288;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2012-08-07;B;B2;;;1;NbrTax;1043;pisidium;23;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6670;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079097;L'YERRES A PERIGNY 1;005;4;Poissons;2002-06-03;A4#L#0;pre_id5032;;;1;NbrTax;2090;alburnus alburnus;88;1;Domaine de validité;214;n;Aspe981eta1_2002-06-03_14:30:00_03079097;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67111;67111;188935;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;TERFXFR;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1996-09-10;A3#L#0;pre_id78576;;;1;NbrTax;2133;rutilus rutilus;8;1;Domaine de validité;214;n;Aspe45569eta1_1996-09-10_14:20:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67422;67422;197298;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2018-07-20;B;B;;;1;NbrTax;807;chironomidae;48;1;Domaine de validité;214;n;20190327190114-HB-346725;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;C';B4;;;1;NbrTax;650;calopteryx;1;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2020-08-14;B;B;;;1;NbrTax;457;caenis;5;1;Domaine de validité;214;n;20210908103329-HB-498337;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2010-06-15;GPSL#0;pre_id7367;;;1;NbrTax;2090;alburnus alburnus;1;1;Domaine de validité;214;n;Aspe2117eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM79.00_PntCEPM0.10_ProfMStaM3.43_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67111;67111;188935;LRN;Liste rouge nationale;Liste rouge;LC;Préoccupation mineure;TERFXFR;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2016-08-10;;L1;;;1;NbrTax;8190;navicula tripunctata;1;1;Domaine de validité;214;n;20180228165209-HB-19849;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1997-09-11;A2#L#0;pre_id4670;;;1;NbrTax;2135;scardinius erythrophthalmus;7;1;Domaine de validité;214;n;Aspe921eta1_1997-09-11_14:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67466;67466;197416;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2024-06-17;C';C';;;1;NbrTax;1051;corbicula;223;1;Domaine de validité;214;n;20250619155228-HB-601182;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2014-08-28;GPSL#0;pre_id12583;;;1;NbrTax;2133;rutilus rutilus;17;1;Domaine de validité;214;n;Aspe4870eta1_2014-08-28_14:40:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67422;67422;197298;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3080660;LA SEINE A ALFORTVILLE 3;004;10;Diatomées benthiques;2013-06-20;;L1;;;1;NbrTax;9430;navicula;2;1;Domaine de validité;214;n;20180201135915-HB-15115;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;44419;tryblionella brunoi;2;1;Domaine de validité;214;n;20240717100308-HB-578680;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;B;B2;;;1;NbrTax;892;gammarus;85;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2005-06-22;P2#L#0;pre_id1263;;;1;NbrTax;2193;perca fluviatilis;2;1;Domaine de validité;214;n;Aspe1588eta2_SurfEchMc650.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.00_PntCEPM2.90_ProfMStaM0.58_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69350;69350;195954;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Perciformes;Percidae;Chordés;Poissons
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2013-07-10;C;B3;;;1;NbrTax;831;empididae;1;1;Domaine de validité;0;Unité inconnue;20180130180135-HB-6799;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2017-08-17;;L1;;;1;NbrTax;7076;achnanthidium minutissimum;2;1;Domaine de validité;214;n;20190205185921-HB-30604;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2012-08-08;C;B3;;;1;NbrTax;978;potamopyrgus;30;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7462;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2005-06-22;P1#L#0;pre_id1262;;;1;NbrTax;2110;cyprinus carpio;5;1;Domaine de validité;214;n;Aspe1588eta2_SurfEchMc650.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.00_PntCEPM2.90_ProfMStaM0.58_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67058;67058;191469;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Cypriniformes;Cyprinidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2021-09-22;;L1;;;1;NbrTax;7881;navicula cryptotenella;30;1;Domaine de validité;214;n;20220818101725-HB-524936;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;B;B2;;;1;NbrTax;1090;porifera;1;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2010-08-12;;L1;;;1;NbrTax;9079;simonsenia delognei;4;1;Domaine de validité;214;n;20180201135915-HB-15108;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2005-06-14;GPSL#0;pre_id6957;;;1;NbrTax;2151;esox lucius;2;1;Domaine de validité;214;n;Aspe1547eta2_SurfEchMc1250.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM140.00_PntCEPM0.10_ProfMStaM1.80_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67606;67606;192348;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER43;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Esociformes;Esocidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2009-06-16;GPSL#0;pre_id7296;;;1;NbrTax;2038;anguilla anguilla;9;1;Domaine de validité;214;n;Aspe1996eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM79.00_PntCEPM0.10_ProfMStaM3.50_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);66832;66832;970642;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;B;B2;;;1;NbrTax;619;esolus;1;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2023-08-22;A;A;;;1;NbrTax;657;platycnemis;8;1;Domaine de validité;214;n;20240717112641-HB-578781;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-09-25;Camp2024-09-25;L1;;;4;BioVolTax;31929;desmodesmus abundans;0.0004;1;Domaine de validité;536;mm3/L;20250618165003-HB-600989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2003-06-18;A1#L#0;pre_id5076;;;1;NbrTax;2104;chondrostoma nasus;1;1;Domaine de validité;214;n;Aspe988eta2_2003-06-18_09:00:00_03112430;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67220;67220;190755;LRM;Liste rouge mondiale;Liste rouge;NT;Quasi menacé;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2019-08-09;;20190311248001;;;1;NbrTax;9034;nitzschia sociabilis;10;1;Domaine de validité;214;n;20201028101227-HB-474997;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1998-05-27;A5#L#0;pre_id4727;;;1;NbrTax;2038;anguilla anguilla;3;1;Domaine de validité;214;n;Aspe929eta1_1998-05-27_10:30:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);66832;66832;970642;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2023-08-01;A;A;;;1;NbrTax;1004;radix;10;1;Domaine de validité;214;n;20240717112047-HB-578743;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2016-08-10;;L1;;;1;NbrTax;8987;nitzschia palea;6;1;Domaine de validité;214;n;20180228165209-HB-19849;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2019-07-31;C;C';;;1;NbrTax;807;chironomidae;64;1;Domaine de validité;214;n;20201029143652-HB-475848;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2024-07-10;A;A;;;1;NbrTax;807;chironomidae;84;1;Domaine de validité;214;n;20250619155906-HB-601221;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079097;L'YERRES A PERIGNY 1;005;4;Poissons;2001-08-28;A4#L#0;pre_id5045;;;1;NbrTax;2071;barbatula barbatula;1;1;Domaine de validité;214;n;Aspe982eta1_2001-08-28_10:00:00_03079097;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67550;67550;189745;LRE;Liste rouge européenne;Liste rouge;LC;Préoccupation mineure;EUROPE;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Nemacheilidae;Chordés;Poissons
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;2010-08-09;B;B2;;;1;NbrTax;1061;planariidae;1;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7459;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2022-06-16;F1;F2;;;3;RecTax;8714;melosira;0.00133333;1;Domaine de validité;243;%;20230703214826-HB-549848;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2012-06-27;;L1;;;1;NbrTax;13281;eolimna subminuscula;2;1;Domaine de validité;214;n;20180201135915-HB-15110;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;A;B1;;;1;NbrTax;200;hydroptila;1;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;004;10;Diatomées benthiques;2017-09-27;;L1;;;1;NbrTax;7588;fallacia subhamulata;2;1;Domaine de validité;214;n;20180405171853-HB-25605;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-08-02;;L1;;;4;BioVolTax;31933;desmodesmus communis;0;1;Domaine de validité;536;mm3/L;20220823100212-HB-526415;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2020-08-03;F1;P1;;;3;RecTax;1839;nuphar lutea;0.5;1;Domaine de validité;243;%;20210909144650-HB-498381;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;109732;109732;195292;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(L.) Sm., 1809;Plantae;;Equisetopsida;Nymphaeales;Nymphaeaceae;Trachéophytes;Angiospermes
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2010-08-12;;L1;;;1;NbrTax;6787;synedra fasciculata;2;1;Domaine de validité;214;n;20180201135902-HB-14519;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3080660;LA SEINE A ALFORTVILLE 3;007;27;Macrophytes;2011-08-17;FU;P1;;;3;RecTax;1796;scutellaria galericulata;0.01;1;Domaine de validité;243;%;20180130182957-HB-10691;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;122069;122069;197540;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;L., 1753;Plantae;;Equisetopsida;Lamiales;Lamiaceae;Trachéophytes;Angiospermes
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1995-09-14;P1#L#0;pre_id1101;;;1;NbrTax;2050;lepomis gibbosus;1;1;Domaine de validité;214;n;Aspe886eta1_1995-09-14_13:45:00_03112430;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69338;69338;193985;LRR;Liste rouge régionale;Liste rouge;;Non applicable;INSEER74;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Perciformes;Centrarchidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2013-07-31;B;B2;;;1;NbrTax;1028;ancylus;128;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6666;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1997-09-11;A5#L#0;pre_id4673;;;1;NbrTax;2177;ameiurus melas;2;1;Domaine de validité;214;n;Aspe921eta1_1997-09-11_14:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67571;67571;189039;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Rafinesque, 1820);Animalia;Chordata;Actinopterygii;Siluriformes;Ictaluridae;Chordés;Poissons
